booking_id,airline,flight_type,lead_time,departure_month,weekend_departure,num_passengers,fare_type,special_requests,previous_cancellations,payment_type,ticket_price,loyalty_member,seat_selection,travel_insurance,weather_risk_score,is_canceled
11511,United,Domestic,43,Feb,0,4.0,Business,3,1,Credit Card,393.44,No,Paid,No,2.0,1
11512,United,International,33,Jul,0,4.0,Business,1,1,Credit Card,273.48,Yes,Free,Yes,3.0,0
11513,JetBlue,Domestic,76,Oct,1,2.0,Economy,2,1,PayPal,455.13,No,Free,No,7.0,0
11514,Alaska,Domestic,41,Oct,0,2.0,Business,3,1,Debit Card,229.79,No,Paid,No,8.0,0
11515,Alaska,Domestic,136,Nov,1,3.0,Economy,4,1,,303.21,,Free,Yes,6.0,0
11516,Southwest,Domestic,105,Oct,0,4.0,First,4,0,PayPal,100.42,No,Free,,8.0,0
11517,Southwest,Domestic,94,Jun,1,1.0,Economy,0,0,Credit Card,538.37,No,Free,NO,8.0,1
11518,Alaska,Domestic,134,Apr,0,6.0,Economy,1,0,Credit Card,331.76,No,Paid,Yes,6.0,1
11519,JetBlue,Domestic,67,May,1,1.0,Economy,0,0,Credit Card,245.37,No,Paid,No,6.0,0
11520,Alaska,International,146,Jan,0,1.0,Economy,2,0,Credit Card,450.93,Y,Free,No,7.0,1
11521,JetBlue,Domestic,233,Jul,0,3.0,Economy,3,0,Credit Card,213.32,No,Paid,No,9.0,1
11522,Southwest,Domestic,221,Aug,1,3.0,Economy,4,1,Credit Card,221.83,No,Paid,No,2.0,1
11523,Delta,Domestic,158,Sep,1,5.0,Economy,1,0,Debit Card,306.93,No,Paid,Yes,7.0,0
11524,Southwest,International,127,Aug,0,1.0,Economy,4,1,Credit Card,192.35,No,Free,Yes,,0
11525,Southwest,International,162,May,0,1.0,First,0,0,Credit Card,268.52,No,Free,no,5.0,0
11526,United,Domestic,184,Mar,0,3.0,Business,0,0,Debit Card,332.26,NO,Free,No,1.0,1
11527,United,International,84,Oct,1,3.0,Business,3,1,,344.9,Yes,Paid,No,6.0,1
10479,United,Domestic,188,Nov,0,5.0,Business,1,1,Debit Card,174.55,NO,Paid,No,2.0,0
11529,United,Domestic,158,Sep,0,5.0,First,1,2,PayPal,325.79,No,Paid,No,10.0,0
11530,JetBlue,Domestic,82,Jun,1,2.0,Economy,3,1,Debit Card,441.29,Yes,Paid,,9.0,0
11531,Alaska,Domestic,94,May,1,4.0,Economy,0,0,Credit Card,464.64,yes,Free,No,4.0,0
11532,Delta,International,180,Mar,0,1.0,Business,0,0,PayPal,290.35,Yes,Paid,Yes,9.0,1
11533,Southwest,Domestic,31,Jun,1,1.0,Business,0,0,Credit Card,333.56,No,Free,Yes,1.0,0
11534,JetBlue,Domestic,65,Mar,1,5.0,Economy,4,1,Debit Card,325.31,No,Free,Y,0.0,0
11535,Delta,International,186,Oct,0,5.0,Economy,2,0,Credit Card,165.16,No,Free,No,4.0,1
11536,JetBlue,Domestic,115,Dec,0,2.0,Economy,0,0,Credit Card,284.38,No,Free,Yes,8.0,1
11537,JetBlue,Domestic,137,Jun,1,4.0,Business,2,0,PayPal,471.47,No,Free,No,8.0,0
11538,Southwest,Domestic,129,Apr,0,2.0,Economy,2,0,Credit Card,473.7,Yes,Paid,No,6.0,0
11539,Alaska,Domestic,193,Feb,1,4.0,First,1,2,Debit Card,417.66,No,Free,Yes,8.0,1
11540,United,Domestic,59,Aug,0,6.0,Business,3,0,Credit Card,40.0,No,Free,No,3.0,0
11541,Alaska,Domestic,215,Apr,0,1.0,Economy,4,0,,250.59,No,Free,Yes,2.0,1
11542,Southwest,Domestic,16,Sep,1,2.0,Economy,2,1,PayPal,425.46,Y,Paid,No,10.0,1
11543,Southwest,Domestic,95,Jul,1,5.0,Economy,4,0,Credit Card,599.73,No,Paid,Yes,3.0,0
11544,Southwest,International,143,Dec,0,2.0,Economy,1,1,Credit Card,357.96,No,FREE,No,6.0,0
11545,Delta,Domestic,15,Feb,1,6.0,Economy,0,0,,373.42,No,Paid,Yes,7.0,0
11546,Alaska,Domestic,45,Apr,1,2.0,Business,2,1,PayPal,344.16,No,Paid,No,1.0,0
11547,Alaska,Domestic,166,May,0,1.0,Economy,3,0,Credit Card,177.09,Yes,Paid,,4.0,0
11548,JetBlue,Domestic,158,Mar,0,6.0,Economy,1,0,Debit Card,409.27,Yes,Free,No,4.0,0
11549,JetBlue,Domestic,106,Sep,1,5.0,Economy,4,0,Credit Card,147.01,No,Free,No,8.0,0
11550,JetBlue,Domestic,87,May,1,5.0,First,0,0,Credit Card,348.07,No,Free,No,2.0,1
11551,Southwest,Domestic,128,Feb,0,3.0,Economy,4,1,Credit Card,372.47,No,Paid,Yes,5.0,0
11552,Alaska,International,138,Nov,1,6.0,Business,3,1,Debit Card,366.9,No,Paid,No,,1
11553,Southwest,Domestic,118,Mar,1,3.0,Economy,2,0,PayPal,178.22,No,Free,No,4.0,1
11554,Delta,International,84,Sep,0,3.0,Economy,3,0,Credit Card,260.74,No,Free,No,1.0,1
11555,JetBlue,Domestic,3,Jul,1,1.0,Economy,4,0,Credit Card,456.42,No,Paid,No,1.0,0
11556,Southwest,International,70,Feb,0,2.0,Economy,4,0,Debit Card,370.2,No,Paid,NO,3.0,1
11557,Southwest,Domestic,153,Sep,0,5.0,Economy,3,0,Credit Card,261.65,No,,No,3.0,1
11558,Delta,International,110,Apr,1,5.0,Economy,3,0,PayPal,210.04,N,Paid,No,6.0,0
11559,United,Domestic,49,Sep,1,2.0,Economy,3,0,Credit Card,472.39,No,Free,No,0.0,0
11560,Alaska,Domestic,139,Feb,1,5.0,Economy,0,1,Credit Card,364.81,Yes,PAID,No,10.0,1
11561,United,Domestic,94,Dec,0,,Economy,4,0,Credit Card,201.69,No,Paid,No,5.0,0
11562,JetBlue,International,208,Oct,0,6.0,Business,1,0,PayPal,333.59,Yes,Paid,No,10.0,0
11563,Southwest,Domestic,224,Dec,0,1.0,Economy,0,0,PayPal,247.14,Yes,,yes,8.0,0
11564,Delta,Domestic,202,Apr,0,1.0,Economy,0,1,Credit Card,402.19,No,Free,No,1.0,1
11565,Delta,Domestic,91,May,0,1.0,First,0,0,Credit Card,535.51,No,Paid,No,4.0,0
11566,Alaska,Domestic,223,Feb,0,2.0,Business,1,0,Credit Card,208.68,Yes,Paid,No,9.0,1
11567,United,Domestic,64,Oct,0,2.0,First,3,1,Debit Card,382.0,No,Paid,No,10.0,0
11568,Alaska,Domestic,46,Jan,1,4.0,Economy,4,0,Debit Card,379.46,No,Free,Yes,9.0,0
11569,Southwest,International,219,Jul,0,5.0,Business,2,0,PayPal,59.77,No,Free,Yes,3.0,1
11570,Alaska,International,180,Oct,0,5.0,Economy,2,0,Debit Card,476.57,Yes,Paid,No,3.0,0
11571,Delta,International,105,Jan,0,4.0,Economy,4,0,PayPal,653.85,No,Free,No,7.0,0
11572,Delta,Domestic,198,Nov,0,4.0,Business,1,2,Credit Card,379.33,No,Free,No,5.0,0
11573,JetBlue,International,129,Nov,0,1.0,Economy,2,0,Credit Card,550.35,YES,Paid,No,6.0,1
11574,JetBlue,International,105,Aug,0,4.0,Economy,0,0,Debit Card,184.36,No,Paid,No,10.0,0
11575,Southwest,Domestic,23,Mar,1,2.0,Economy,2,0,Credit Card,259.37,No,Free,No,8.0,1
11576,United,Domestic,3,Oct,0,3.0,Business,4,1,Credit Card,369.97,,Free,N,2.0,0
11577,Alaska,Domestic,107,Jun,1,2.0,Economy,0,1,Credit Card,240.48,Yes,Free,Yes,,0
11578,Southwest,International,18,Jul,1,4.0,Economy,2,1,Credit Card,365.33,No,Paid,No,1.0,0
11579,JetBlue,Domestic,153,Oct,1,5.0,Economy,4,0,Debit Card,500.47,yes,Free,No,2.0,1
11580,Alaska,Domestic,202,Jan,0,2.0,Economy,1,0,Credit Card,236.37,No,Paid,No,7.0,0
11581,JetBlue,Domestic,39,Jun,1,5.0,Business,4,1,Credit Card,506.65,No,Free,No,8.0,0
11582,Alaska,International,49,Jul,0,2.0,Economy,1,2,Credit Card,90.74,No,Free,No,9.0,0
11583,United,International,170,Jun,0,5.0,Economy,0,1,Credit Card,280.37,No,free,Yes,4.0,1
11584,Southwest,International,74,Apr,1,6.0,Business,4,1,Debit Card,332.43,Yes,Paid,Yes,7.0,0
11585,Alaska,Domestic,236,Jan,1,2.0,Economy,3,2,Credit Card,230.23,No,Paid,Yes,10.0,1
11586,Delta,Domestic,194,Nov,0,5.0,Economy,3,1,PayPal,282.33,No,Free,No,6.0,1
11587,Delta,Domestic,11,Sep,0,3.0,Business,3,0,Debit Card,555.46,No,PAID,Yes,8.0,0
11588,Alaska,Domestic,194,Apr,0,1.0,Economy,3,0,Debit Card,533.59,No,Paid,Yes,3.0,1
11589,Alaska,Domestic,233,Jul,0,2.0,Economy,3,0,Debit Card,460.8,Yes,Paid,YES,9.0,1
11590,Alaska,Domestic,26,Jul,0,3.0,Business,1,4,Credit Card,505.77,No,Paid,YES,2.0,1
11591,Delta,Domestic,112,Feb,1,1.0,Business,4,0,Credit Card,273.15,No,Free,No,8.0,1
11592,Delta,Domestic,181,Jan,1,,Business,0,0,Debit Card,188.8,Yes,Paid,No,7.0,0
11593,Alaska,International,193,Aug,1,3.0,First,3,1,Credit Card,246.94,Yes,Paid,No,6.0,0
11594,JetBlue,Domestic,48,Aug,0,3.0,Business,3,3,Credit Card,267.74,No,Paid,Yes,0.0,0
11595,JetBlue,International,143,Jul,1,6.0,Business,0,0,Credit Card,274.67,No,Free,No,1.0,1
11596,United,Domestic,129,Aug,1,3.0,Business,0,2,PayPal,433.94,No,Free,no,8.0,1
11597,Southwest,Domestic,59,Mar,1,6.0,Economy,3,2,Credit Card,405.24,No,Free,No,4.0,1
11598,JetBlue,Domestic,181,Nov,0,4.0,Economy,1,0,Credit Card,335.41,yes,Free,yes,0.0,1
11599,Delta,Domestic,29,Feb,0,5.0,Business,0,0,PayPal,344.03,No,Paid,No,8.0,0
11600,JetBlue,Domestic,83,Jul,0,1.0,Economy,4,0,Debit Card,513.29,No,FREE,No,0.0,1
11601,United,Domestic,165,Aug,0,5.0,Economy,4,1,Credit Card,179.14,Yes,Free,No,7.0,1
11602,United,Domestic,27,Jan,1,5.0,Economy,1,1,PayPal,470.55,No,Free,No,4.0,0
11603,Southwest,Domestic,24,Dec,1,6.0,Economy,2,0,Credit Card,64.42,Yes,Paid,No,10.0,0
11604,JetBlue,Domestic,95,Oct,0,5.0,Economy,1,0,Debit Card,280.77,No,Free,No,5.0,1
11605,Delta,International,124,Sep,0,3.0,Business,3,0,Credit Card,571.48,No,Free,No,,0
11606,Delta,International,9,Nov,0,6.0,Business,2,0,Credit Card,402.12,No,Free,Yes,1.0,1
11607,Alaska,International,187,Apr,0,5.0,Business,3,2,Debit Card,294.67,Yes,Free,No,6.0,0
11608,Delta,Domestic,41,Dec,0,,Business,4,0,Credit Card,488.14,No,Paid,Yes,1.0,0
11609,Southwest,International,39,Apr,1,4.0,Economy,0,0,Credit Card,443.31,Yes,Paid,No,4.0,0
11610,Southwest,International,224,Mar,0,6.0,Economy,3,0,Debit Card,437.65,No,Free,No,10.0,1
11611,Delta,Domestic,76,Jun,1,2.0,Economy,4,0,Credit Card,331.81,No,Paid,No,8.0,1
11612,Delta,International,104,Jan,0,3.0,Economy,1,1,PayPal,494.39,No,Free,No,4.0,0
11613,Alaska,Domestic,117,Jun,0,1.0,Economy,3,1,Credit Card,269.85,Yes,Paid,No,2.0,1
11614,Delta,International,41,Feb,0,2.0,Economy,4,2,,263.23,No,Free,No,10.0,1
11615,Alaska,International,46,Sep,1,2.0,Economy,0,0,Debit Card,622.4,No,Free,No,5.0,0
11616,Alaska,Domestic,164,Feb,0,2.0,Economy,3,1,Credit Card,290.01,No,Free,No,6.0,1
11617,Delta,Domestic,207,Jul,1,,First,4,1,Credit Card,75.54,No,Paid,Yes,9.0,0
11618,United,International,236,Dec,0,6.0,Economy,3,0,Credit Card,508.75,No,Free,No,10.0,1
11619,United,Domestic,21,Jan,1,6.0,Economy,0,2,PayPal,550.58,No,Free,No,9.0,1
11620,Alaska,Domestic,184,Dec,1,5.0,Economy,3,1,Credit Card,326.99,No,Free,Yes,10.0,1
11621,Delta,International,211,Jul,0,3.0,Economy,3,1,Credit Card,66.78,No,Free,No,7.0,0
11622,United,Domestic,106,May,1,5.0,Economy,4,1,Credit Card,352.27,Yes,Free,Yes,2.0,1
11623,Delta,Domestic,26,Aug,0,5.0,Economy,2,1,Credit Card,650.12,No,Free,No,10.0,0
11624,Delta,Domestic,40,Apr,1,5.0,Economy,3,0,Credit Card,388.36,No,Free,Yes,3.0,0
11625,Delta,Domestic,79,Dec,0,3.0,First,2,0,PayPal,467.71,No,Free,No,9.0,0
11626,JetBlue,Domestic,161,Oct,0,3.0,Economy,1,1,PayPal,475.75,Yes,Paid,No,3.0,0
11627,Delta,Domestic,159,Jul,1,4.0,Business,3,0,Credit Card,495.98,Yes,Paid,NO,1.0,0
11628,JetBlue,Domestic,217,Jun,1,4.0,Business,2,2,Credit Card,620.75,No,Paid,No,6.0,1
11629,Alaska,Domestic,88,May,0,4.0,Economy,1,0,PayPal,511.22,no,Free,No,3.0,0
11630,United,International,65,Apr,1,4.0,Economy,4,2,Credit Card,348.7,No,Free,No,3.0,0
11631,United,Domestic,11,Jul,0,6.0,Economy,3,0,Credit Card,203.78,Yes,Paid,yes,7.0,0
11632,United,Domestic,167,Dec,0,2.0,Economy,4,0,PayPal,420.16,Yes,Free,No,5.0,1
11633,United,International,72,May,1,2.0,Economy,1,1,Debit Card,332.92,yes,Free,Yes,5.0,1
11634,United,Domestic,75,May,0,4.0,Business,4,0,Credit Card,460.35,No,Free,Y,10.0,0
11635,United,Domestic,89,Jan,0,4.0,Economy,4,0,Credit Card,239.2,Yes,Free,No,8.0,1
11636,United,Domestic,200,Feb,1,1.0,Business,0,1,Credit Card,317.91,,Paid,No,3.0,1
11637,Alaska,International,9,May,0,2.0,Business,1,0,Credit Card,361.56,,Free,Yes,8.0,0
11638,Delta,Domestic,95,Mar,1,1.0,Business,4,1,Debit Card,228.51,,Free,Yes,0.0,0
11639,Southwest,Domestic,225,Feb,0,1.0,Economy,2,0,,365.58,No,Free,No,10.0,1
11640,JetBlue,International,175,Apr,0,5.0,Business,1,1,Debit Card,470.16,No,Paid,No,8.0,1
11641,Southwest,Domestic,19,Apr,0,6.0,Economy,0,1,Credit Card,627.42,N,,No,0.0,0
11642,Southwest,Domestic,38,Apr,0,3.0,Economy,3,0,Credit Card,257.06,Yes,Free,yes,6.0,0
11643,Delta,Domestic,59,Apr,1,2.0,Business,4,1,Credit Card,486.82,No,Paid,Yes,5.0,0
11644,Delta,Domestic,65,Mar,0,4.0,Economy,2,1,Debit Card,83.08,Yes,Paid,No,6.0,0
11645,Delta,International,64,Dec,0,4.0,Economy,0,0,Debit Card,358.94,No,Free,No,8.0,0
11646,United,Domestic,178,Jul,1,3.0,Economy,1,1,Credit Card,369.89,Y,Free,No,9.0,0
11647,Alaska,Domestic,123,Sep,0,2.0,Economy,4,0,Credit Card,473.99,No,Free,No,3.0,0
11648,United,Domestic,163,Dec,1,4.0,Economy,0,0,Debit Card,287.24,No,Free,No,8.0,1
11649,Alaska,Domestic,151,May,0,4.0,Economy,0,0,Credit Card,394.27,No,Free,No,2.0,1
11650,Alaska,Domestic,154,Apr,1,5.0,Economy,2,2,Credit Card,515.18,Yes,Free,Yes,9.0,0
11651,Southwest,Domestic,129,Nov,0,1.0,Economy,3,1,Credit Card,202.19,No,Free,Yes,10.0,0
11652,Southwest,Domestic,158,Feb,1,4.0,First,3,0,Credit Card,85.81,No,Paid,Yes,10.0,1
11653,Alaska,Domestic,56,Feb,1,6.0,Economy,3,1,Debit Card,511.13,No,Free,No,8.0,0
11654,Alaska,Domestic,77,May,0,,Business,1,0,Debit Card,220.35,No,Paid,N,0.0,1
11655,United,Domestic,193,Jul,0,6.0,Business,0,1,Debit Card,423.97,No,Paid,No,4.0,0
11656,United,Domestic,28,Oct,1,3.0,Economy,1,0,PayPal,633.01,Yes,Free,No,9.0,0
11657,Southwest,Domestic,14,Oct,0,5.0,Economy,0,1,PayPal,477.09,Yes,Free,No,4.0,0
11658,Delta,Domestic,11,Sep,0,2.0,Economy,2,0,Credit Card,224.01,No,Free,Yes,0.0,1
11659,Alaska,International,100,Jul,0,5.0,Economy,2,0,Credit Card,155.29,No,Paid,Yes,0.0,0
11660,United,Domestic,155,May,1,1.0,Economy,1,3,Credit Card,251.01,Yes,Free,Yes,2.0,1
11661,Southwest,International,83,Oct,0,4.0,Economy,1,0,,384.2,Yes,Free,No,8.0,0
11662,United,Domestic,124,Oct,1,2.0,Economy,2,0,Debit Card,325.01,No,Paid,Yes,6.0,0
11663,Alaska,Domestic,102,Oct,0,3.0,Economy,4,0,PayPal,550.66,Yes,Free,No,5.0,0
11664,Alaska,Domestic,23,Jun,1,1.0,Economy,3,0,Debit Card,453.4,Yes,Free,No,8.0,0
11665,JetBlue,Domestic,148,Nov,1,1.0,First,3,0,Credit Card,257.71,Y,Paid,Yes,3.0,0
11666,Delta,Domestic,137,Dec,1,5.0,Economy,2,0,Credit Card,478.45,Yes,free,Yes,3.0,1
11667,JetBlue,International,109,Mar,0,1.0,Business,3,1,Credit Card,570.9,Yes,Paid,No,2.0,0
11668,Southwest,Domestic,77,May,1,2.0,First,4,0,PayPal,315.89,No,Paid,Yes,4.0,0
11669,United,International,100,Aug,0,5.0,Economy,4,0,Credit Card,427.14,No,Paid,N,4.0,1
11670,Southwest,Domestic,145,Jan,0,1.0,Economy,0,0,Credit Card,237.56,No,Free,N,9.0,0
11671,Alaska,International,215,Dec,0,3.0,Business,1,0,Credit Card,340.16,Yes,FREE,No,6.0,1
11672,JetBlue,Domestic,141,Jan,0,6.0,Business,3,0,PayPal,235.12,,Paid,Yes,6.0,1
11673,JetBlue,International,161,Jul,1,2.0,Economy,4,0,Debit Card,533.5,No,Free,No,5.0,0
11674,JetBlue,Domestic,127,May,0,3.0,First,1,2,PayPal,289.75,No,Paid,NO,3.0,1
11675,Southwest,Domestic,57,May,1,3.0,Economy,1,2,Debit Card,421.61,No,Free,YES,6.0,0
11676,Alaska,Domestic,75,Jan,1,5.0,Economy,0,1,Credit Card,448.93,No,paid,No,1.0,1
11677,United,International,149,Sep,1,4.0,Economy,1,1,Credit Card,795.27,No,Paid,no,8.0,1
11678,United,Domestic,197,Jan,0,5.0,Economy,1,2,Credit Card,322.8,No,Paid,No,6.0,1
11679,Southwest,International,35,May,0,2.0,Economy,2,0,Debit Card,251.2,No,Paid,No,1.0,0
11680,JetBlue,Domestic,172,Oct,1,2.0,Economy,0,0,PayPal,349.89,No,Free,No,9.0,0
11681,Delta,International,163,Sep,0,5.0,Economy,0,2,Credit Card,240.93,no,Free,no,1.0,1
11682,Southwest,International,21,Apr,0,4.0,Economy,3,2,Credit Card,291.75,Yes,Free,No,5.0,0
11683,Southwest,International,205,Aug,0,5.0,Business,1,1,Credit Card,461.84,No,Paid,No,10.0,1
11684,Alaska,Domestic,126,Jun,0,2.0,Business,3,1,Credit Card,265.96,Yes,Free,No,6.0,0
11685,United,Domestic,79,Nov,1,4.0,Economy,4,1,Debit Card,438.68,Yes,Free,No,8.0,0
11686,Southwest,International,188,Mar,0,2.0,Economy,1,0,Credit Card,443.5,Y,Paid,No,3.0,0
11687,Southwest,Domestic,99,Apr,0,4.0,Economy,4,3,Credit Card,394.91,No,Free,Yes,7.0,0
11688,JetBlue,Domestic,183,Feb,0,4.0,Economy,2,0,Credit Card,453.73,,Free,No,9.0,1
11689,JetBlue,Domestic,216,Jan,0,5.0,Economy,1,0,Debit Card,318.78,No,Free,Yes,1.0,1
11690,Delta,International,95,Aug,0,5.0,Economy,3,1,Credit Card,79.62,Yes,Paid,Yes,5.0,1
11691,Alaska,Domestic,160,Jan,0,5.0,Business,3,3,Credit Card,368.3,No,Paid,Yes,3.0,1
11692,Delta,Domestic,172,Nov,0,4.0,Business,1,1,PayPal,4979.46,Yes,Paid,yes,7.0,1
11693,JetBlue,International,163,Jan,1,4.0,Economy,3,0,Credit Card,308.18,YES,Free,Yes,8.0,1
11694,United,Domestic,147,Apr,0,2.0,Business,1,2,Credit Card,450.7,No,Free,No,1.0,1
11695,JetBlue,International,17,Oct,0,3.0,Economy,0,1,Debit Card,467.0,No,Free,No,6.0,0
11696,Alaska,Domestic,37,Dec,0,5.0,Economy,3,0,Credit Card,390.54,Yes,Paid,Yes,6.0,0
11697,JetBlue,Domestic,194,Oct,0,6.0,Economy,1,1,Credit Card,373.81,No,Paid,Yes,7.0,1
11698,Alaska,Domestic,150,Jun,1,2.0,Economy,1,1,PayPal,530.63,No,Paid,Yes,4.0,1
11699,Alaska,Domestic,223,Sep,0,2.0,Economy,3,0,Debit Card,209.64,No,Paid,No,10.0,1
11700,Alaska,International,108,Jan,0,,Business,0,0,Debit Card,313.61,No,Paid,NO,,0
11701,Alaska,Domestic,122,Jul,0,5.0,Business,3,1,Credit Card,499.69,No,Paid,No,0.0,1
11702,Alaska,Domestic,143,Oct,1,2.0,Business,1,0,Credit Card,435.01,Yes,Free,No,3.0,0
11703,United,Domestic,186,Nov,0,1.0,Business,0,1,Credit Card,327.1,Yes,Paid,No,2.0,1
11704,Delta,Domestic,196,May,1,6.0,First,4,0,Credit Card,414.68,No,Free,No,1.0,1
11705,Southwest,Domestic,195,Dec,0,6.0,Economy,2,2,PayPal,283.25,No,Free,No,5.0,1
11706,Delta,Domestic,148,Aug,1,5.0,Economy,3,2,,382.58,No,free,N,6.0,1
11707,Alaska,Domestic,103,Jul,1,4.0,Economy,1,0,Credit Card,456.33,No,,YES,9.0,0
11708,United,International,205,Apr,0,1.0,Economy,0,1,PayPal,540.86,No,Free,Yes,6.0,0
11709,JetBlue,Domestic,230,Apr,0,4.0,Economy,0,0,,452.53,Yes,FREE,No,7.0,1
11710,United,Domestic,222,Jun,0,6.0,Economy,4,1,PayPal,550.91,no,Paid,No,1.0,1
11711,Alaska,Domestic,205,Jun,0,6.0,Economy,3,0,Debit Card,158.03,No,Free,YES,10.0,1
11712,United,International,197,Sep,0,3.0,Economy,0,0,Credit Card,50.22,No,Free,No,9.0,1
11713,United,Domestic,139,Dec,0,3.0,Business,4,1,Debit Card,54.46,Yes,Free,No,5.0,1
11714,Alaska,Domestic,143,May,0,3.0,Economy,1,0,Credit Card,516.25,Yes,Free,No,5.0,1
11715,United,Domestic,80,Aug,0,3.0,Economy,4,0,Credit Card,444.52,Yes,Paid,No,,1
11716,Southwest,International,236,May,0,,Economy,3,2,Debit Card,259.44,No,Free,,0.0,1
11717,Southwest,Domestic,86,Feb,0,3.0,Business,4,0,Debit Card,306.11,No,Paid,Yes,1.0,1
11718,United,International,141,Jun,0,2.0,Economy,0,2,PayPal,407.11,No,Free,No,8.0,1
11719,JetBlue,Domestic,60,Sep,1,2.0,Economy,0,1,PayPal,258.74,No,Paid,Yes,7.0,1
11720,Alaska,Domestic,198,Mar,0,5.0,Economy,2,1,PayPal,245.59,NO,Paid,No,3.0,0
11721,Southwest,International,45,Jan,1,2.0,Economy,4,0,Credit Card,268.36,yes,Free,No,5.0,0
11722,JetBlue,Domestic,31,Jan,0,2.0,Economy,1,2,Debit Card,256.33,No,Free,Yes,1.0,1
11723,United,International,14,Mar,0,3.0,Economy,3,1,Debit Card,366.19,No,Free,No,4.0,0
11724,JetBlue,International,43,Oct,0,2.0,Economy,2,1,PayPal,592.83,No,Free,Yes,1.0,0
11725,Delta,International,144,May,0,4.0,Economy,4,0,Credit Card,219.0,No,Free,Yes,4.0,0
11726,Southwest,Domestic,168,Mar,1,3.0,Economy,1,0,Credit Card,349.75,Yes,Free,No,,0
11727,United,International,53,Sep,1,1.0,First,2,0,PayPal,424.49,No,Free,Yes,6.0,1
11728,Alaska,Domestic,238,Aug,0,3.0,First,0,0,Credit Card,434.98,No,Paid,No,8.0,1
11729,United,International,43,Mar,1,2.0,Economy,3,0,Debit Card,289.18,Yes,PAID,Yes,2.0,0
11730,Alaska,Domestic,97,Sep,0,4.0,Economy,4,1,Credit Card,446.62,No,PAID,Yes,3.0,0
11731,United,International,4,Jun,1,3.0,Economy,1,1,Credit Card,418.8,N,Free,Yes,8.0,0
11732,JetBlue,Domestic,108,Jul,1,4.0,Economy,0,1,Debit Card,296.82,No,Free,No,7.0,1
11733,JetBlue,Domestic,26,Apr,0,1.0,Economy,2,0,Credit Card,170.62,Yes,Paid,,6.0,0
11734,JetBlue,Domestic,115,Apr,0,6.0,Economy,3,0,Debit Card,199.94,No,Free,No,7.0,1
11735,Delta,International,86,Dec,0,1.0,Economy,2,0,Credit Card,464.42,No,Free,,8.0,1
11736,Alaska,Domestic,103,Feb,1,6.0,Economy,2,1,Credit Card,559.79,No,Free,Yes,3.0,1
11737,JetBlue,Domestic,122,May,0,5.0,Economy,1,1,Credit Card,360.11,No,Free,Yes,4.0,1
11738,Delta,International,205,Aug,1,6.0,Economy,0,0,Debit Card,556.27,No,Paid,No,8.0,1
11739,Alaska,Domestic,78,Jul,1,,Economy,4,0,Credit Card,352.67,No,Paid,,6.0,0
11238,United,Domestic,42,Jul,0,3.0,Economy,1,1,Debit Card,199.77,Yes,Free,No,3.0,0
11741,Delta,Domestic,96,Jun,0,5.0,Economy,3,0,Debit Card,330.67,No,Paid,No,5.0,0
11742,Southwest,Domestic,30,Mar,1,4.0,Economy,2,0,Debit Card,568.86,No,Paid,No,10.0,0
11743,Delta,Domestic,98,May,0,5.0,Economy,3,0,Debit Card,275.51,Yes,Paid,NO,0.0,0
11744,Delta,Domestic,16,Jan,1,4.0,Economy,1,0,,340.97,Yes,Paid,No,0.0,0
11745,Alaska,Domestic,219,Jul,0,6.0,Economy,1,0,Credit Card,525.99,No,Paid,Yes,8.0,1
11746,United,Domestic,82,Sep,0,6.0,Economy,4,0,Credit Card,516.35,No,Paid,,7.0,0
11747,Southwest,International,109,Jan,0,6.0,Economy,2,0,,402.83,No,Free,No,0.0,0
11748,JetBlue,Domestic,181,Feb,1,,Economy,1,0,PayPal,434.85,No,Paid,No,10.0,1
11749,JetBlue,Domestic,189,Mar,0,6.0,Economy,3,1,Debit Card,508.8,No,Paid,Yes,1.0,1
11750,Delta,International,214,Mar,1,5.0,Business,4,0,,403.2,Yes,Paid,No,3.0,1
11751,Alaska,Domestic,31,Aug,0,5.0,Business,3,0,Credit Card,539.27,Yes,Free,No,0.0,0
11752,Alaska,Domestic,167,Jul,1,,First,2,0,PayPal,454.07,No,Paid,No,1.0,0
11753,JetBlue,International,140,Jun,0,2.0,Economy,4,0,Credit Card,339.29,no,Paid,Yes,4.0,1
11754,Southwest,International,211,Oct,0,5.0,First,4,2,Debit Card,420.83,No,FREE,No,7.0,0
11755,United,International,34,Oct,1,4.0,Economy,4,1,Credit Card,306.04,Yes,Free,Yes,5.0,0
11756,Southwest,International,132,Nov,0,3.0,Economy,0,0,Credit Card,224.82,No,Free,Yes,5.0,1
11757,United,International,200,Apr,0,1.0,Economy,4,3,PayPal,200.2,No,Paid,Yes,3.0,1
11758,JetBlue,Domestic,28,Sep,0,2.0,Business,3,0,Credit Card,331.08,Yes,Paid,No,1.0,0
11759,United,International,69,Jan,1,,Economy,3,0,Debit Card,403.82,No,Paid,yes,2.0,1
11760,Alaska,Domestic,152,Nov,1,1.0,Business,2,1,PayPal,612.15,Yes,Free,No,5.0,1
11761,Delta,International,94,Feb,0,2.0,Economy,1,1,Debit Card,418.25,No,Free,NO,5.0,1
11762,Delta,Domestic,21,Apr,0,3.0,Economy,1,0,,386.81,Yes,Paid,No,4.0,1
11763,JetBlue,Domestic,193,Mar,1,,Economy,0,1,Debit Card,346.05,Yes,Free,Yes,5.0,1
